"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","prob","stratum","psu","prtvfde2","lrscale","gincdif","freehms","euftf","impcntr","imueclt","wrclmch"
"ESS10SCe03",10,"3.0","30.06.2023",24836,"DE",1.0046023,4.000237,0.82151556,3.2862568,0.00033510322,391,6018,99,5,4,2,5,4,0,3
"ESS10SCe03",10,"3.0","30.06.2023",24837,"DE",1.0046023,2.2469273,0.82151556,1.8458856,0.00033510322,424,6095,66,0,3,3,5,1,0,6
"ESS10SCe03",10,"3.0","30.06.2023",24846,"DE",1.0046023,0.9459085,0.82151556,0.7770785,0.00033510322,393,6032,3,0,1,1,99,2,5,5
"ESS10SCe03",10,"3.0","30.06.2023",24853,"DE",1.0046023,2.2713575,0.82151556,1.8659555,0.00033510322,412,6070,66,4,4,1,5,2,5,3
"ESS10SCe03",10,"3.0","30.06.2023",24854,"DE",1.0046023,1.5992825,0.82151556,1.3138354,0.00033510322,390,6026,4,2,2,1,10,1,10,3
"ESS10SCe03",10,"3.0","30.06.2023",24856,"DE",1.0046023,0.6094572,0.82151556,0.50067854,0.00033510322,419,6084,1,5,4,2,10,2,7,3
"ESS10SCe03",10,"3.0","30.06.2023",24860,"DE",1.0046023,0.58356625,0.82151556,0.47940874,0.00033510322,434,6115,2,3,2,2,8,2,8,5
"ESS10SCe03",10,"3.0","30.06.2023",24861,"DE",1.0046023,0.5967111,0.82151556,0.49020743,0.00033510322,432,6111,5,5,4,1,8,3,5,2
"ESS10SCe03",10,"3.0","30.06.2023",24864,"DE",1.0046023,0.84754056,0.82151556,0.6962677,0.00033510322,357,5961,66,2,1,1,10,2,10,4
"ESS10SCe03",10,"3.0","30.06.2023",24865,"DE",1.0046023,1.1796508,0.82151556,0.9691014,0.00033510322,420,6087,66,0,3,1,0,9,99,9
"ESS10SCe03",10,"3.0","30.06.2023",24871,"DE",1.0046023,1.1879071,0.82151556,0.97588414,0.00033510322,377,6001,7,0,2,1,5,1,10,5
"ESS10SCe03",10,"3.0","30.06.2023",24891,"DE",1.0046023,0.71116036,0.82151556,0.5842293,0.00033510322,375,5997,7,5,4,2,10,3,6,3
"ESS10SCe03",10,"3.0","30.06.2023",24898,"DE",1.0046023,0.59646153,0.82151556,0.49000242,0.00033510322,409,6065,4,4,2,1,8,1,5,3
"ESS10SCe03",10,"3.0","30.06.2023",24902,"DE",1.0046023,0.80880386,0.82151556,0.6644449,0.00033510322,396,6038,4,3,1,1,5,1,10,5
"ESS10SCe03",10,"3.0","30.06.2023",24905,"DE",1.0046023,0.78119797,0.82151556,0.64176625,0.00033510322,380,6007,99,5,2,2,5,3,6,4
"ESS10SCe03",10,"3.0","30.06.2023",24912,"DE",1.0046023,1.1549749,0.82151556,0.9488299,0.00033510322,434,6114,3,2,2,2,4,3,5,3
"ESS10SCe03",10,"3.0","30.06.2023",24913,"DE",1.0046023,1.1380476,0.82151556,0.93492377,0.00033510322,352,5950,1,7,5,5,3,3,0,2
"ESS10SCe03",10,"3.0","30.06.2023",24924,"DE",1.0046023,1.0262389,0.82151556,0.8430712,0.00033510322,367,5981,1,6,1,1,3,2,4,1
"ESS10SCe03",10,"3.0","30.06.2023",24928,"DE",1.0046023,0.940281,0.82151556,0.77245545,0.00033510322,400,6046,1,7,3,2,8,2,8,4
"ESS10SCe03",10,"3.0","30.06.2023",24935,"DE",1.0046023,1.014356,0.82151556,0.83330923,0.00033510322,397,6039,4,3,2,1,8,1,9,4
"ESS10SCe03",10,"3.0","30.06.2023",24940,"DE",1.0046023,0.6419762,0.82151556,0.5273934,0.00033510322,375,5997,66,3,2,2,5,2,5,4
"ESS10SCe03",10,"3.0","30.06.2023",24942,"DE",1.0046023,0.6674486,0.82151556,0.5483194,0.00033510322,412,6070,4,3,2,1,10,1,10,4
"ESS10SCe03",10,"3.0","30.06.2023",24944,"DE",1.0046023,1.1128476,0.82151556,0.9142216,0.00033510322,362,5969,99,99,2,2,99,2,6,4
"ESS10SCe03",10,"3.0","30.06.2023",24945,"DE",1.0046023,1.0650877,0.82151556,0.87498605,0.00033510322,349,5943,2,3,1,1,10,1,10,5
"ESS10SCe03",10,"3.0","30.06.2023",24946,"DE",1.0046023,1.2705764,0.82151556,1.0437982,0.00033510322,375,5997,7,5,1,3,2,2,5,3
"ESS10SCe03",10,"3.0","30.06.2023",24948,"DE",1.0046023,0.5590137,0.82151556,0.45923847,0.00033510322,383,6012,66,0,1,1,8,2,5,2
"ESS10SCe03",10,"3.0","30.06.2023",24957,"DE",1.0046023,0.940281,0.82151556,0.77245545,0.00033510322,410,6066,2,5,2,4,7,3,3,4
"ESS10SCe03",10,"3.0","30.06.2023",24959,"DE",1.0046023,0.8796253,0.82151556,0.72262585,0.00033510322,356,5958,5,6,3,2,7,2,5,4
"ESS10SCe03",10,"3.0","30.06.2023",24966,"DE",1.0046023,0.9506078,0.82151556,0.78093904,0.00033510322,378,6003,2,3,1,1,5,3,4,4
"ESS10SCe03",10,"3.0","30.06.2023",24976,"DE",1.0046023,1.175001,0.82151556,0.9652816,0.00033510322,409,6065,5,8,3,2,4,4,0,3
"ESS10SCe03",10,"3.0","30.06.2023",24986,"DE",1.0046023,0.8984175,0.82151556,0.73806393,0.00033510322,424,6095,5,4,2,1,10,1,8,4
"ESS10SCe03",10,"3.0","30.06.2023",24987,"DE",1.0046023,0.7060001,0.82151556,0.57999,0.00033510322,353,5951,7,6,2,3,7,2,5,3
"ESS10SCe03",10,"3.0","30.06.2023",25001,"DE",1.0046023,0.74665767,0.82151556,0.61339086,0.00033510322,375,5995,99,99,4,2,0,4,0,4
"ESS10SCe03",10,"3.0","30.06.2023",25002,"DE",1.0046023,0.6338157,0.82151556,0.5206894,0.00033510322,394,6034,5,5,4,1,9,2,5,3
"ESS10SCe03",10,"3.0","30.06.2023",25009,"DE",1.0046023,1.0262389,0.82151556,0.8430712,0.00033510322,364,5975,99,5,1,2,8,1,8,4
"ESS10SCe03",10,"3.0","30.06.2023",25012,"DE",1.0046023,1.1796508,0.82151556,0.9691014,0.00033510322,421,6089,99,2,1,1,9,1,8,5
"ESS10SCe03",10,"3.0","30.06.2023",25014,"DE",1.0046023,1.0262389,0.82151556,0.8430712,0.00033510322,361,5968,99,5,4,1,7,3,5,4
"ESS10SCe03",10,"3.0","30.06.2023",25028,"DE",1.0046023,0.940281,0.82151556,0.77245545,0.00033510322,405,6055,99,3,3,1,8,3,6,4
"ESS10SCe03",10,"3.0","30.06.2023",25030,"DE",1.0046023,0.5622806,0.82151556,0.46192226,0.00033510322,371,5988,1,7,2,4,8,2,7,9
"ESS10SCe03",10,"3.0","30.06.2023",25043,"DE",1.0046023,0.9181615,0.82151556,0.75428396,0.00033510322,376,5998,2,3,1,1,5,1,10,2
"ESS10SCe03",10,"3.0","30.06.2023",25045,"DE",1.0046023,2.94469,0.82151556,2.4191086,0.00033510322,394,6034,2,5,2,2,8,2,7,3
"ESS10SCe03",10,"3.0","30.06.2023",25050,"DE",1.0046023,0.8984175,0.82151556,0.73806393,0.00033510322,422,6090,99,5,3,2,5,2,5,3
"ESS10SCe03",10,"3.0","30.06.2023",25060,"DE",1.0046023,0.6802498,0.82151556,0.5588358,0.00033510322,365,5976,4,4,3,1,9,1,9,4
"ESS10SCe03",10,"3.0","30.06.2023",25065,"DE",1.0130444,0.9158186,0.82151556,0.7523592,0.0003323107,400,6047,2,3,3,1,9,2,7,4
"ESS10SCe03",10,"3.0","30.06.2023",25072,"DE",1.0046023,1.5439568,0.82151556,1.2683845,0.00033510322,413,6073,4,4,4,1,10,1,8,4
"ESS10SCe03",10,"3.0","30.06.2023",25079,"DE",1.0046023,0.61926,0.82151556,0.5087317,0.00033510322,382,6010,99,2,1,1,4,2,6,4
"ESS10SCe03",10,"3.0","30.06.2023",25080,"DE",1.0046023,0.940281,0.82151556,0.77245545,0.00033510322,398,6041,2,3,4,1,5,2,5,4
"ESS10SCe03",10,"3.0","30.06.2023",25087,"DE",1.0046023,0.5590137,0.82151556,0.45923847,0.00033510322,383,6012,2,2,1,3,2,3,6,3
"ESS10SCe03",10,"3.0","30.06.2023",25089,"DE",1.0046023,2.533929,0.82151556,2.0816622,0.00033510322,371,5988,1,6,4,2,5,3,5,3
"ESS10SCe03",10,"3.0","30.06.2023",25090,"DE",1.0046023,1.3280706,0.82151556,1.0910307,0.00033510322,369,5974,3,3,1,1,8,2,7,4
"ESS10SCe03",10,"3.0","30.06.2023",25093,"DE",1.0046023,0.6355251,0.82151556,0.5220938,0.00033510322,375,5997,4,3,2,1,10,2,5,5
"ESS10SCe03",10,"3.0","30.06.2023",25098,"DE",1.0046023,0.61926,0.82151556,0.5087317,0.00033510322,381,6008,66,99,2,1,5,1,5,4
"ESS10SCe03",10,"3.0","30.06.2023",25109,"DE",1.0046023,0.5606954,0.82151556,0.46062,0.00033510322,430,6105,1,99,2,1,0,2,2,4
"ESS10SCe03",10,"3.0","30.06.2023",25110,"DE",1.0046023,0.51306075,0.82151556,0.4214874,0.00033510322,369,5974,4,2,2,1,10,1,8,5
"ESS10SCe03",10,"3.0","30.06.2023",25113,"DE",1.0046023,1.4408553,0.82151556,1.183685,0.00033510322,372,5990,6,5,2,2,5,2,5,3
"ESS10SCe03",10,"3.0","30.06.2023",25116,"DE",1.0046023,0.609132,0.82151556,0.5004114,0.00033510322,377,6001,1,7,2,3,10,2,6,4
"ESS10SCe03",10,"3.0","30.06.2023",25123,"DE",1.0046023,1.9537624,0.82151556,1.6050462,0.00033510322,347,6108,2,6,2,2,4,2,4,3
"ESS10SCe03",10,"3.0","30.06.2023",25126,"DE",1.0046023,0.8750181,0.82151556,0.71884096,0.00033510322,428,6102,66,99,2,1,99,1,5,3
"ESS10SCe03",10,"3.0","30.06.2023",25131,"DE",1.0046023,1.4953998,0.82151556,1.2284942,0.00033510322,352,5950,6,7,1,2,5,3,0,3
"ESS10SCe03",10,"3.0","30.06.2023",25133,"DE",1.0046023,0.58356625,0.82151556,0.47940874,0.00033510322,349,5944,7,4,2,2,10,2,8,5
"ESS10SCe03",10,"3.0","30.06.2023",25136,"DE",1.0046023,0.9301661,0.82151556,0.7641459,0.00033510322,426,6096,1,5,2,2,5,2,7,4
"ESS10SCe03",10,"3.0","30.06.2023",25138,"DE",1.0046023,0.6564349,0.82151556,0.5392715,0.00033510322,375,5997,66,6,5,2,8,2,8,3
"ESS10SCe03",10,"3.0","30.06.2023",25143,"DE",1.0046023,2.119684,0.82151556,1.7413534,0.00033510322,373,5991,66,99,1,1,99,2,5,3
"ESS10SCe03",10,"3.0","30.06.2023",25144,"DE",1.0046023,0.80071706,0.82151556,0.6578015,0.00033510322,387,6020,2,2,2,2,4,2,4,4
"ESS10SCe03",10,"3.0","30.06.2023",25150,"DE",1.0046023,0.728925,0.82151556,0.5988232,0.00033510322,404,6054,4,3,2,1,9,2,10,3
"ESS10SCe03",10,"3.0","30.06.2023",25156,"DE",1.0046023,1.1924777,0.82151556,0.979639,0.00033510322,406,6056,1,4,2,2,10,1,6,4
"ESS10SCe03",10,"3.0","30.06.2023",25157,"DE",1.0046023,1.5992825,0.82151556,1.3138354,0.00033510322,390,6026,2,2,1,1,3,2,5,4
"ESS10SCe03",10,"3.0","30.06.2023",25159,"DE",1.0046023,2.4230564,0.82151556,1.9905784,0.00033510322,426,6096,1,8,1,1,4,3,6,4
"ESS10SCe03",10,"3.0","30.06.2023",25161,"DE",1.0046023,0.57770383,0.82151556,0.4745927,0.00033510322,435,6117,66,5,1,1,8,1,10,3
"ESS10SCe03",10,"3.0","30.06.2023",25162,"DE",1.0046023,1.1549749,0.82151556,0.9488299,0.00033510322,434,6115,66,5,3,3,6,9,5,3
"ESS10SCe03",10,"3.0","30.06.2023",25164,"DE",1.0046023,0.9133765,0.82151556,0.750353,0.00033510322,392,6031,4,2,1,1,9,1,10,5
"ESS10SCe03",10,"3.0","30.06.2023",25165,"DE",1.0046023,0.6802498,0.82151556,0.5588358,0.00033510322,362,5970,66,2,4,1,10,1,10,5
"ESS10SCe03",10,"3.0","30.06.2023",25167,"DE",1.0046023,1.1924777,0.82151556,0.979639,0.00033510322,405,6055,2,2,2,1,8,1,8,3
"ESS10SCe03",10,"3.0","30.06.2023",25173,"DE",1.0046023,0.7136717,0.82151556,0.5862924,0.00033510322,353,5953,4,4,2,2,7,2,7,4
"ESS10SCe03",10,"3.0","30.06.2023",25174,"DE",1.0046023,2.533929,0.82151556,2.0816622,0.00033510322,366,5979,2,0,2,2,7,2,7,4
"ESS10SCe03",10,"3.0","30.06.2023",25188,"DE",1.0046023,0.8984175,0.82151556,0.73806393,0.00033510322,424,6094,66,5,2,3,3,3,0,6
"ESS10SCe03",10,"3.0","30.06.2023",25212,"DE",1.0046023,2.119684,0.82151556,1.7413534,0.00033510322,361,5967,66,5,3,2,5,2,5,4
"ESS10SCe03",10,"3.0","30.06.2023",25215,"DE",1.0046023,1.0107049,0.82151556,0.83030975,0.00033510322,395,6035,2,2,2,1,5,1,8,4
"ESS10SCe03",10,"3.0","30.06.2023",25216,"DE",1.0046023,1.0996724,0.82151556,0.903398,0.00033510322,407,6059,5,5,2,2,10,1,5,4
"ESS10SCe03",10,"3.0","30.06.2023",25227,"DE",1.0046023,0.76324904,0.82151556,0.62702096,0.00033510322,390,6028,4,3,5,1,10,2,8,5
"ESS10SCe03",10,"3.0","30.06.2023",25242,"DE",1.0046023,0.80880386,0.82151556,0.6644449,0.00033510322,394,6033,1,10,3,2,10,1,10,4
"ESS10SCe03",10,"3.0","30.06.2023",25246,"DE",1.0046023,0.62700176,0.82151556,0.5150917,0.00033510322,347,6108,4,5,2,1,9,1,8,5
"ESS10SCe03",10,"3.0","30.06.2023",25247,"DE",1.0130444,0.7350502,0.82151556,0.6038552,0.0003323107,400,6047,2,4,2,1,7,1,8,4
"ESS10SCe03",10,"3.0","30.06.2023",25252,"DE",1.0046023,0.6802498,0.82151556,0.5588358,0.00033510322,370,5984,2,3,2,1,8,2,8,4
"ESS10SCe03",10,"3.0","30.06.2023",25254,"DE",1.0046023,0.7851032,0.82151556,0.64497447,0.00033510322,375,5997,3,0,2,1,6,1,9,5
"ESS10SCe03",10,"3.0","30.06.2023",25256,"DE",1.0046023,0.9301661,0.82151556,0.7641459,0.00033510322,427,6099,2,5,1,1,7,3,6,4
"ESS10SCe03",10,"3.0","30.06.2023",25262,"DE",0.52648985,0.5378292,0.82151556,0.44183508,0.000639415,371,5987,1,6,2,2,4,2,7,2
"ESS10SCe03",10,"3.0","30.06.2023",25277,"DE",1.0046023,0.940281,0.82151556,0.77245545,0.00033510322,398,6043,2,3,2,2,4,2,7,4
"ESS10SCe03",10,"3.0","30.06.2023",25281,"DE",1.0046023,2.2713575,0.82151556,1.8659555,0.00033510322,417,6079,66,5,3,2,5,2,6,4
"ESS10SCe03",10,"3.0","30.06.2023",25283,"DE",1.0046023,0.940281,0.82151556,0.77245545,0.00033510322,411,6068,99,5,2,1,10,1,7,4
"ESS10SCe03",10,"3.0","30.06.2023",25292,"DE",1.0046023,0.6419762,0.82151556,0.5273934,0.00033510322,375,5997,2,3,9,3,10,2,4,3
"ESS10SCe03",10,"3.0","30.06.2023",25297,"DE",1.0046023,0.940281,0.82151556,0.77245545,0.00033510322,401,6048,1,8,2,2,8,1,8,3
"ESS10SCe03",10,"3.0","30.06.2023",25299,"DE",1.0046023,0.6564349,0.82151556,0.5392715,0.00033510322,375,5997,4,2,1,1,10,1,10,3
"ESS10SCe03",10,"3.0","30.06.2023",25307,"DE",1.0046023,0.58356625,0.82151556,0.47940874,0.00033510322,434,6114,4,0,1,4,3,2,8,4
"ESS10SCe03",10,"3.0","30.06.2023",25312,"DE",1.0046023,0.90818644,0.82151556,0.7460893,0.00033510322,401,6049,2,4,2,1,5,1,2,9
"ESS10SCe03",10,"3.0","30.06.2023",25315,"DE",1.0046023,0.9107089,0.82151556,0.7481615,0.00033510322,348,6118,2,5,2,2,6,2,6,3
"ESS10SCe03",10,"3.0","30.06.2023",25316,"DE",1.0046023,0.8984175,0.82151556,0.73806393,0.00033510322,421,6089,2,3,2,1,8,2,4,5
"ESS10SCe03",10,"3.0","30.06.2023",25317,"DE",1.0046023,0.62112266,0.82151556,0.5102619,0.00033510322,428,6102,1,4,1,2,7,3,5,3
"ESS10SCe03",10,"3.0","30.06.2023",25322,"DE",1.0046023,0.7060001,0.82151556,0.57999,0.00033510322,433,6113,5,5,3,1,8,2,6,3
"ESS10SCe03",10,"3.0","30.06.2023",25324,"DE",1.0046023,0.6802498,0.82151556,0.5588358,0.00033510322,371,5988,99,5,4,3,8,4,3,3
"ESS10SCe03",10,"3.0","30.06.2023",25331,"DE",1.0046023,0.84754056,0.82151556,0.6962677,0.00033510322,363,5972,2,0,2,1,10,2,6,3
"ESS10SCe03",10,"3.0","30.06.2023",25334,"DE",1.0046023,1.096538,0.82151556,0.90082294,0.00033510322,359,5964,3,5,2,3,0,2,5,6
"ESS10SCe03",10,"3.0","30.06.2023",25340,"DE",1.0046023,0.9301661,0.82151556,0.7641459,0.00033510322,423,6092,5,4,3,2,6,2,8,4
"ESS10SCe03",10,"3.0","30.06.2023",25346,"DE",1.0046023,3.4233656,0.82151556,2.8123481,0.00033510322,402,6051,99,99,3,3,1,4,0,4
"ESS10SCe03",10,"3.0","30.06.2023",25347,"DE",1.0046023,2.2713575,0.82151556,1.8659555,0.00033510322,412,6070,66,4,3,1,10,1,9,5
"ESS10SCe03",10,"3.0","30.06.2023",25351,"DE",1.0046023,0.5606954,0.82151556,0.46062,0.00033510322,429,6104,66,3,3,2,10,3,5,4
"ESS10SCe03",10,"3.0","30.06.2023",25361,"DE",1.0046023,0.62700176,0.82151556,0.5150917,0.00033510322,347,6108,99,5,2,2,9,3,7,3
"ESS10SCe03",10,"3.0","30.06.2023",25362,"DE",1.0046023,0.6025139,0.82151556,0.49497455,0.00033510322,417,6079,1,7,2,2,7,3,5,5
"ESS10SCe03",10,"3.0","30.06.2023",25373,"DE",1.0046023,1.5439568,0.82151556,1.2683845,0.00033510322,410,6066,5,4,3,1,10,1,10,3
"ESS10SCe03",10,"3.0","30.06.2023",25374,"DE",1.0046023,0.6674486,0.82151556,0.5483194,0.00033510322,405,6055,1,5,2,1,10,3,1,3
"ESS10SCe03",10,"3.0","30.06.2023",25388,"DE",1.0046023,1.1128476,0.82151556,0.9142216,0.00033510322,357,5961,66,2,2,1,6,3,4,3
"ESS10SCe03",10,"3.0","30.06.2023",25399,"DE",1.0046023,1.1390778,0.82151556,0.9357701,0.00033510322,389,6025,6,5,1,3,8,2,2,4
"ESS10SCe03",10,"3.0","30.06.2023",25406,"DE",1.0046023,0.8620168,0.82151556,0.7081602,0.00033510322,379,6004,1,6,2,1,6,3,4,4
"ESS10SCe03",10,"3.0","30.06.2023",25407,"DE",1.0046023,4.000237,0.82151556,3.2862568,0.00033510322,401,6049,66,1,1,1,10,1,10,4
"ESS10SCe03",10,"3.0","30.06.2023",25413,"DE",1.0046023,0.7851032,0.82151556,0.64497447,0.00033510322,375,5997,4,4,1,1,10,1,9,5
"ESS10SCe03",10,"3.0","30.06.2023",25421,"DE",1.0046023,2.8930748,0.82151556,2.376706,0.00033510322,375,5997,99,99,1,2,8,2,5,4
"ESS10SCe03",10,"3.0","30.06.2023",25424,"DE",1.0046023,0.5749455,0.82151556,0.47232667,0.00033510322,357,5961,2,4,4,1,10,2,10,3
"ESS10SCe03",10,"3.0","30.06.2023",25428,"DE",1.0046023,0.55506265,0.82151556,0.4559926,0.00033510322,429,6103,66,5,3,1,5,1,0,1
"ESS10SCe03",10,"3.0","30.06.2023",25433,"DE",1.0046023,0.9107089,0.82151556,0.7481615,0.00033510322,350,5946,6,10,5,1,3,3,3,2
"ESS10SCe03",10,"3.0","30.06.2023",25436,"DE",1.0046023,1.0650877,0.82151556,0.87498605,0.00033510322,356,5959,3,3,1,3,10,3,10,1
"ESS10SCe03",10,"3.0","30.06.2023",25443,"DE",1.0046023,0.6464578,0.82151556,0.5310751,0.00033510322,355,5956,1,6,3,1,5,2,4,5
"ESS10SCe03",10,"3.0","30.06.2023",25444,"DE",1.0046023,0.84754056,0.82151556,0.6962677,0.00033510322,367,5980,5,4,4,1,8,1,8,3
"ESS10SCe03",10,"3.0","30.06.2023",25447,"DE",1.0046023,0.6783324,0.82151556,0.5572606,0.00033510322,428,6102,99,99,9,9,99,9,5,3
"ESS10SCe03",10,"3.0","30.06.2023",25450,"DE",1.0046023,0.77666384,0.82151556,0.63804144,0.00033510322,375,5997,4,2,1,1,8,2,10,5
"ESS10SCe03",10,"3.0","30.06.2023",25451,"DE",1.0046023,1.3004574,0.82151556,1.0683459,0.00033510322,379,6004,2,0,1,1,10,1,7,4
"ESS10SCe03",10,"3.0","30.06.2023",25455,"DE",1.0046023,1.0233461,0.82151556,0.8406947,0.00033510322,432,6110,2,2,2,1,10,2,9,4
"ESS10SCe03",10,"3.0","30.06.2023",25456,"DE",1.0046023,0.87239486,0.82151556,0.71668595,0.00033510322,382,6009,7,5,1,2,10,2,5,4
"ESS10SCe03",10,"3.0","30.06.2023",25457,"DE",1.0046023,0.9676661,0.82151556,0.79495275,0.00033510322,375,5997,3,5,2,1,5,2,5,3
"ESS10SCe03",10,"3.0","30.06.2023",25458,"DE",1.0046023,0.90818644,0.82151556,0.7460893,0.00033510322,398,6043,4,3,2,1,7,2,7,3
"ESS10SCe03",10,"3.0","30.06.2023",25459,"DE",1.0046023,0.59646153,0.82151556,0.49000242,0.00033510322,415,6074,99,5,4,1,7,2,5,3
"ESS10SCe03",10,"3.0","30.06.2023",25466,"DE",1.0046023,0.58356625,0.82151556,0.47940874,0.00033510322,433,6113,2,3,1,1,6,2,6,5
"ESS10SCe03",10,"3.0","30.06.2023",25467,"DE",1.0046023,1.096538,0.82151556,0.90082294,0.00033510322,366,5979,2,7,1,2,5,3,4,4
"ESS10SCe03",10,"3.0","30.06.2023",25472,"DE",1.0046023,0.8796253,0.82151556,0.72262585,0.00033510322,355,5956,66,2,2,1,5,1,7,3
"ESS10SCe03",10,"3.0","30.06.2023",25476,"DE",1.0046023,0.6802498,0.82151556,0.5588358,0.00033510322,357,5961,5,7,5,3,10,3,10,3
"ESS10SCe03",10,"3.0","30.06.2023",25480,"DE",1.0046023,0.6025139,0.82151556,0.49497455,0.00033510322,398,6043,1,5,4,2,8,2,2,4
"ESS10SCe03",10,"3.0","30.06.2023",25483,"DE",1.0046023,0.80880386,0.82151556,0.6644449,0.00033510322,394,6033,1,6,3,2,7,2,6,3
"ESS10SCe03",10,"3.0","30.06.2023",25494,"DE",1.0046023,1.0878438,0.82151556,0.8936806,0.00033510322,420,6087,1,5,2,2,8,2,3,4
"ESS10SCe03",10,"3.0","30.06.2023",25495,"DE",0.57532686,0.50253147,0.82151556,0.41283742,0.00058513787,366,5978,4,5,1,1,5,1,7,5
"ESS10SCe03",10,"3.0","30.06.2023",25498,"DE",1.0046023,0.58356625,0.82151556,0.47940874,0.00033510322,356,5958,2,5,2,1,8,1,8,4
"ESS10SCe03",10,"3.0","30.06.2023",25507,"DE",1.0046023,0.6674486,0.82151556,0.5483194,0.00033510322,405,6055,5,0,2,2,10,1,10,4
"ESS10SCe03",10,"3.0","30.06.2023",25521,"DE",1.0046023,0.940281,0.82151556,0.77245545,0.00033510322,417,6079,4,5,1,1,5,2,5,5
"ESS10SCe03",10,"3.0","30.06.2023",25522,"DE",1.0046023,0.58356625,0.82151556,0.47940874,0.00033510322,356,5959,2,5,3,2,10,2,5,3
"ESS10SCe03",10,"3.0","30.06.2023",25529,"DE",1.0046023,1.0202798,0.82151556,0.8381757,0.00033510322,384,6013,6,8,2,2,5,2,5,4
"ESS10SCe03",10,"3.0","30.06.2023",25530,"DE",1.0046023,0.6419762,0.82151556,0.5273934,0.00033510322,375,5997,4,3,1,3,10,1,10,5
"ESS10SCe03",10,"3.0","30.06.2023",25532,"DE",1.0046023,2.37237,0.82151556,1.9489388,0.00033510322,357,5960,4,4,2,1,7,2,7,4
"ESS10SCe03",10,"3.0","30.06.2023",25535,"DE",1.0046023,0.55506265,0.82151556,0.4559926,0.00033510322,428,6102,2,4,2,2,5,2,7,4
"ESS10SCe03",10,"3.0","30.06.2023",25546,"DE",1.0046023,0.6094572,0.82151556,0.50067854,0.00033510322,424,6094,7,4,2,3,7,2,6,3
"ESS10SCe03",10,"3.0","30.06.2023",25548,"DE",1.0046023,0.87239486,0.82151556,0.71668595,0.00033510322,385,6015,2,0,2,1,8,1,10,5
"ESS10SCe03",10,"3.0","30.06.2023",25551,"DE",1.0046023,0.67629784,0.82151556,0.5555892,0.00033510322,385,6015,4,3,2,2,10,2,7,4
"ESS10SCe03",10,"3.0","30.06.2023",25553,"DE",1.0046023,1.106384,0.82151556,0.9089117,0.00033510322,384,6014,3,4,2,1,3,2,4,3
"ESS10SCe03",10,"3.0","30.06.2023",25554,"DE",1.0046023,0.6876404,0.82151556,0.5649073,0.00033510322,357,5961,2,4,2,1,7,2,8,4
"ESS10SCe03",10,"3.0","30.06.2023",25557,"DE",1.0046023,0.728925,0.82151556,0.5988232,0.00033510322,409,6063,6,8,3,1,4,4,2,3
"ESS10SCe03",10,"3.0","30.06.2023",25559,"DE",1.0046023,0.74665767,0.82151556,0.61339086,0.00033510322,374,5994,99,99,2,2,4,9,99,9
"ESS10SCe03",10,"3.0","30.06.2023",25568,"DE",1.0046023,0.51826745,0.82151556,0.42576477,0.00033510322,380,6007,2,3,2,2,9,3,6,4
"ESS10SCe03",10,"3.0","30.06.2023",25579,"DE",1.0046023,0.6802498,0.82151556,0.5588358,0.00033510322,360,5966,99,7,2,3,99,3,99,2
"ESS10SCe03",10,"3.0","30.06.2023",25582,"DE",1.0046023,0.7893161,0.82151556,0.6484355,0.00033510322,379,6004,3,4,1,2,5,2,7,4
"ESS10SCe03",10,"3.0","30.06.2023",25595,"DE",1.0046023,0.58356625,0.82151556,0.47940874,0.00033510322,352,5949,5,7,4,2,2,3,5,4
"ESS10SCe03",10,"3.0","30.06.2023",25603,"DE",1.0046023,0.51826745,0.82151556,0.42576477,0.00033510322,391,6018,99,99,1,2,6,2,7,4
"ESS10SCe03",10,"3.0","30.06.2023",25605,"DE",1.0046023,0.5749455,0.82151556,0.47232667,0.00033510322,357,5961,66,3,1,3,10,1,5,4
"ESS10SCe03",10,"3.0","30.06.2023",25609,"DE",1.0046023,0.58356625,0.82151556,0.47940874,0.00033510322,434,6114,1,99,3,4,10,2,5,4
"ESS10SCe03",10,"3.0","30.06.2023",25613,"DE",1.0046023,2.2963045,0.82151556,1.8864498,0.00033510322,376,5999,66,5,2,2,99,1,4,1
"ESS10SCe03",10,"3.0","30.06.2023",25618,"DE",1.0046023,1.1128476,0.82151556,0.9142216,0.00033510322,373,5992,7,99,3,3,99,3,2,3
"ESS10SCe03",10,"3.0","30.06.2023",25632,"DE",1.0046023,0.7368447,0.82151556,0.6053294,0.00033510322,411,6068,5,3,2,1,3,2,3,5
"ESS10SCe03",10,"3.0","30.06.2023",25638,"DE",1.0046023,0.58356625,0.82151556,0.47940874,0.00033510322,435,6117,66,5,2,5,5,3,3,2
"ESS10SCe03",10,"3.0","30.06.2023",25639,"DE",1.0046023,0.940281,0.82151556,0.77245545,0.00033510322,408,6061,2,6,4,2,8,2,7,4
"ESS10SCe03",10,"3.0","30.06.2023",25640,"DE",1.0046023,0.6054377,0.82151556,0.49737647,0.00033510322,403,6053,5,4,2,1,10,2,7,4
"ESS10SCe03",10,"3.0","30.06.2023",25651,"DE",1.0046023,0.6025139,0.82151556,0.49497455,0.00033510322,418,6081,2,2,1,1,10,1,10,4
"ESS10SCe03",10,"3.0","30.06.2023",25654,"DE",1.0046023,2.7152467,0.82151556,2.2306173,0.00033510322,410,6067,1,99,5,2,10,3,4,3
